ID_COLECCION;SUBP_ID_SUBPARCELA;TIPO_INDIVIDUO;NUMERO_ID;NOMBRE_COMUN;DETERMINACION;OBSERVACION;NUMERO_COLECTOR;COLECTADA;ID_CONGLOMERADO;ID_DIVIPOLA;ID_BRIGADA;ID_VIGENCIA;FAMILIA;GENERO;ESPECIE;ID_TAXONOMIA_FUNCION;COUNT_RELIND;ID_INDIVIDUO
 286.0; 2251.0;BRIZAL; 27.0;;;;3399;SI; 461.0; 319.0; 47.0; 89.0;fabaceae;inga;;-1; 0.0;
 287.0; 2251.0;BRIZAL; 28.0;bizcocho;;Exudado crema;3397;SI; 461.0; 319.0; 47.0; 89.0;euphorbiaceae;;;-1; 0.0;
 288.0; 2251.0;BRIZAL; 29.0;;;;3400;SI; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 289.0; 2251.0;BRIZAL; 30.0;;;Exudado hialino;3401;SI; 461.0; 319.0; 47.0; 89.0;moraceae;;;-1; 0.0;
 290.0; 2251.0;BRIZAL; 31.0;;;Exudado crema;3398;SI; 461.0; 319.0; 47.0; 89.0;sapotaceae;;;-1; 0.0;
 291.0; 2251.0;BRIZAL; 32.0;;;;3396;SI; 461.0; 319.0; 47.0; 89.0;lecythidaceae;;;-1; 0.0;
 292.0; 2251.0;BRIZAL; 33.0;;;Exudado hialino;3395;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 293.0; 2251.0;BRIZAL; 34.0;;;;3394;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 294.0; 2251.0;BRIZAL; 35.0;;;;3393;SI; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 295.0; 2251.0;BRIZAL; 36.0;;;;3392;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 296.0; 2251.0;BRIZAL; 37.0;;;;3391;SI; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 297.0; 2251.0;BRIZAL; 38.0;;;;3389;SI; 461.0; 319.0; 47.0; 89.0;mimosaceae;;;-1; 0.0;
 298.0; 2251.0;BRIZAL; 39.0;;;igual a No. Ind. ID 37;;NO; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 299.0; 2251.0;BRIZAL; 40.0;;;;3388;SI; 461.0; 319.0; 47.0; 89.0;fabaceae;;;-1; 0.0;
 300.0; 2251.0;BRIZAL; 41.0;;;igual a No. Ind. ID 37;;NO; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 301.0; 2251.0;BRIZAL; 42.0;;;;3387;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 302.0; 2251.0;BRIZAL; 43.0;;;;3386;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 303.0; 2251.0;BRIZAL; 44.0;;;;3390;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 304.0; 2251.0;BRIZAL; 45.0;;;;3385;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 330.0; 2252.0;BRIZAL; 71.0;;;;3405;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 331.0; 2252.0;BRIZAL; 72.0;;;;3351;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 332.0; 2252.0;BRIZAL; 73.0;;;;3352;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 333.0; 2252.0;BRIZAL; 74.0;palo fariño;;;;NO; 461.0; 319.0; 47.0; 89.0;fabaceae;clathrotropis;macrocarpa;0; 0.0;
 334.0; 2252.0;BRIZAL; 75.0;;;;3354;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 335.0; 2252.0;BRIZAL; 76.0;;;;3356;SI; 461.0; 319.0; 47.0; 89.0;vochysiaceae;;;-1; 0.0;
 336.0; 2252.0;BRIZAL; 77.0;;;Látex;3355;SI; 461.0; 319.0; 47.0; 89.0;euphorbiaceae;;;-1; 0.0;
 359.0; 2253.0;BRIZAL; 100.0;;;;3338;SI; 461.0; 319.0; 47.0; 89.0;elaeocarpaceae;sloaneae;;-1; 0.0;
 360.0; 2253.0;BRIZAL; 101.0;;;igual a No. Ind. ID 71;;NO; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 361.0; 2253.0;BRIZAL; 102.0;;;;3335;SI; 461.0; 319.0; 47.0; 89.0;moraceae;;;-1; 0.0;
 362.0; 2253.0;BRIZAL; 103.0;;;;3334;SI; 461.0; 319.0; 47.0; 89.0;fabaceae;;;-1; 0.0;
 363.0; 2253.0;BRIZAL; 104.0;;;;3337;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 381.0; 2254.0;BRIZAL; 122.0;;;;3323;SI; 461.0; 319.0; 47.0; 89.0;lecythidaceae;;;-1; 0.0;
 382.0; 2254.0;BRIZAL; 123.0;;;;3324;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 383.0; 2254.0;BRIZAL; 124.0;;;Exudado hialino;3321;SI; 461.0; 319.0; 47.0; 89.0;moraceae;;;-1; 0.0;
 384.0; 2254.0;BRIZAL; 125.0;;;Exudado hialino;3320;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 385.0; 2254.0;BRIZAL; 126.0;;;;3319;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 386.0; 2254.0;BRIZAL; 127.0;arenillo;;;3322;SI; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 387.0; 2254.0;BRIZAL; 128.0;;;;3317;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 388.0; 2254.0;BRIZAL; 129.0;;;;3318;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 389.0; 2254.0;BRIZAL; 130.0;;;;3315;SI; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 390.0; 2254.0;BRIZAL; 131.0;;;;3316;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 391.0; 2254.0;BRIZAL; 132.0;;;;3313;SI; 461.0; 319.0; 47.0; 89.0;aoceae;;;-1; 0.0;
 392.0; 2254.0;BRIZAL; 133.0;;;Exudado hialino;3314;SI; 461.0; 319.0; 47.0; 89.0;moraceae;;;-1; 0.0;
 417.0; 2255.0;BRIZAL; 158.0;;;;3421;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 418.0; 2255.0;BRIZAL; 159.0;;;;3427;SI; 461.0; 319.0; 47.0; 89.0;ietermida;;;-1; 0.0;
 419.0; 2255.0;BRIZAL; 160.0;;;;3426;SI; 461.0; 319.0; 47.0; 89.0;fabaceae;;;-1; 0.0;
 420.0; 2255.0;BRIZAL; 161.0;reventillo;;Látex;3424;SI; 461.0; 319.0; 47.0; 89.0;moraceae;;;-1; 0.0;
 421.0; 2255.0;BRIZAL; 162.0;;;;3422;SI; 461.0; 319.0; 47.0; 89.0;rubiaceae;;;-1; 0.0;
 422.0; 2255.0;BRIZAL; 163.0;;;;3425;SI; 461.0; 319.0; 47.0; 89.0;rubiaceae;;;-1; 0.0;
 423.0; 2255.0;BRIZAL; 164.0;;;;3423;SI; 461.0; 319.0; 47.0; 89.0;rubiaceae;;;-1; 0.0;
 111.0; 7099.0;BRIZAL; 58.0;;;90 cm, nodulos engrosados, olor picante;640;SI; 1462.0; 373.0; 24.0; 94.0;piperaceae;;;-1; 0.0;
 112.0; 7099.0;BRIZAL; 59.0;;;53 cm hoja compuesta;641;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 113.0; 7099.0;BRIZAL; 60.0;;;1.2 olor agradable hoja envuelve el peciolo;642;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 114.0; 7099.0;BRIZAL; 61.0;;;57 olor suave estipula terminal;643;SI; 1462.0; 373.0; 24.0; 94.0;rubiacea;;;-1; 0.0;
 77.0; 7098.0;BRIZAL; 24.0;;;Hierba;614;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 78.0; 7098.0;BRIZAL; 25.0;;;Hierba;615;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 79.0; 7098.0;BRIZAL; 26.0;;;palma 5 pares 30 cm de ancho;616;SI; 1462.0; 373.0; 24.0; 94.0;araceae;;;-1; 0.0;
 80.0; 7098.0;BRIZAL; 27.0;;;;617;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 81.0; 7098.0;BRIZAL; 28.0;;;;618;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 82.0; 7098.0;BRIZAL; 29.0;;;;619;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 83.0; 7098.0;BRIZAL; 30.0;;;86 presencia y herbivoria por insectos;620;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 84.0; 7098.0;BRIZAL; 31.0;;;83 cm;;NO; 1462.0; 373.0; 24.0; 94.0;araceae;;;-1; 0.0;
 85.0; 7098.0;BRIZAL; 32.0;;;;621;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 86.0; 7098.0;BRIZAL; 33.0;;;;622;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 87.0; 7098.0;BRIZAL; 34.0;;;59 cm;623;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 88.0; 7098.0;BRIZAL; 35.0;;;0.68 m;;NO; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 89.0; 7098.0;BRIZAL; 36.0;;;0.97 m;624;NO; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 90.0; 7098.0;BRIZAL; 37.0;;;70 cm olor fuerte a dulce;625;SI; 1462.0; 373.0; 24.0; 94.0;solaceae;;;-1; 0.0;
 1.0; 1896.0;BRIZAL; 5.0;NN;;Igual a B2. MAS3554.;;NO; 388.0; 499.0; 3.0; 41.0;melastomataceae;tibouchi;;-1; 0.0;
 2.0; 1896.0;BRIZAL; 10.0;NN;;Igual a B1. MAS3553.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 3.0; 1896.0;BRIZAL; 11.0;NN;;Igual a B1. MAS3553.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 4.0; 1896.0;BRIZAL; 7.0;NN;;Arbusto de 0,54 m de altura. Hojas de consistencia coriácea, haz lustroso, pecíolos rojizos, frutos caulinares con aroma agradable, tipo drupa de color amarillo-rojizo cuando maduros. Muestra fértil.;MAS3556;SI; 388.0; 499.0; 3.0; 41.0;myrtaceae;;;-1; 0.0;
 5.0; 1896.0;BRIZAL; 1.0;NN;;Subfrútice de 0,55 m de altura. Tallos y pecíolos con tricomas, hojas trifoliadas con puntos traslúcidos, inflorescencias axilares tipo espiga de color morado, pedúnculo y brácteas florales con abundantes tricomas. Muestra fértil.;MAS3553;SI; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 6.0; 1896.0;BRIZAL; 8.0;NN;;Igual a B6. MAS3555.;;NO; 388.0; 499.0; 3.0; 41.0;ericaceae;bejaria;;-1; 0.0;
 7.0; 1896.0;BRIZAL; 6.0;NN;;Arbusto de 0,46 m de altura. Hojas coriáceas, glaucas por el envés, flores terminales, pétalos color fucsia. Muestra fértil.;MAS3555;SI; 388.0; 499.0; 3.0; 41.0;ericaceae;bejaria;;-1; 0.0;
 8.0; 1896.0;BRIZAL; 9.0;NN;;Igual a B1. MAS3553.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 9.0; 1896.0;BRIZAL; 2.0;NN;;Subfrútice de 0,44 m de altura. Tallo pubescente hacia la parte apical, hojas pubescentes por haz y envés, pecíolos color vinotinto, pecíolos, pedúnculos, raquiz, botones florales presentan pubescencia, inflorescencia tipo panícula con flores de color violeta. Muestra fértil.;MAS3554;SI; 388.0; 499.0; 3.0; 41.0;melastomataceae;tibouchi;;-1; 0.0;
 10.0; 1896.0;BRIZAL; 4.0;NN;;Igual a B2. MAS3554.;;NO; 388.0; 499.0; 3.0; 41.0;melastomataceae;tibouchi;;-1; 0.0;
 11.0; 1896.0;BRIZAL; 3.0;NN;;Igual a B2. MAS3554.;;NO; 388.0; 499.0; 3.0; 41.0;melastomataceae;tibouchi;;-1; 0.0;
 12.0; 1897.0;BRIZAL; 23.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 13.0; 1897.0;BRIZAL; 24.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 14.0; 1897.0;BRIZAL; 25.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 15.0; 1897.0;BRIZAL; 26.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 16.0; 1897.0;BRIZAL; 27.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 17.0; 1897.0;BRIZAL; 28.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 19.0; 1897.0;BRIZAL; 16.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 20.0; 1897.0;BRIZAL; 12.0;NN;;Subfrútice de 0,94 m de altura. Tallos y pecíolos con tricomas, hojas trifoliadas con puntos traslúcidos, inflorescencias axilares tipo espiga de color morado, pedúnculo y brácteas florales con abundantes tricomas. Muestra fértil.;MAS3559;SI; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 21.0; 1897.0;BRIZAL; 13.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 22.0; 1897.0;BRIZAL; 14.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 23.0; 1897.0;BRIZAL; 15.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 24.0; 1897.0;BRIZAL; 17.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 25.0; 1897.0;BRIZAL; 18.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 26.0; 1897.0;BRIZAL; 19.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 27.0; 1897.0;BRIZAL; 20.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 28.0; 1897.0;BRIZAL; 21.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 29.0; 1897.0;BRIZAL; 22.0;NN;;Igual a B12. MAS3559.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 30.0; 1898.0;BRIZAL; 30.0;NN;;Arbusto de 0,43 m de altura. Hojas sésiles tipo roseta. Muestra infértil.;MAS3560;SI; 388.0; 499.0; 3.0; 41.0;hypericaceae;hypericum;;-1; 0.0;
 31.0; 1899.0;BRIZAL; 31.0;NN;;Arbusto de 1,13 m de altura. Tallo y pecíolos pulverulento, vena principal y haz con abundantes tricomas. Presenta olor aromático (limón). Muestra infértil.;MAS3561;SI; 388.0; 499.0; 3.0; 41.0;;;;-1; 0.0;
 32.0; 1899.0;BRIZAL; 32.0;NN;;Arbusto de 1,12 m de altura. Muestra infértil.;MAS3562;SI; 388.0; 499.0; 3.0; 41.0;ietermida;;;-1; 0.0;
 33.0; 1899.0;BRIZAL; 33.0;NN;;Igual a B12. MAS3562.;;NO; 388.0; 499.0; 3.0; 41.0;ietermida;;;-1; 0.0;
 34.0; 1899.0;BRIZAL; 34.0;NN;;Arbusto de 1,13 m de altura. Tallo pubescente hacia la parte apical. Hojas pubescentes por haz y envés, pecíolos pubescentes. Muestra infértil.;MAS3563;SI; 388.0; 499.0; 3.0; 41.0;melastomataceae;tibouchi;;-1; 0.0;
 37.0; 1899.0;LATIZAL; 37.0;NN;;Igual a F37. MAS3565.;;NO; 388.0; 499.0; 3.0; 41.0;actinidiaceae;saurauia;;-1; 2.0; 4.0
 38.0; 1899.0;FUSTAL; 37.0;NN;;Arbusto de 4,5 m de altura. Tallos, pecíolos y hojas con abundantes tricomas por el envés, inflorescencia axilar tipo panícula, frutos tipo cápsula de color verde con pistilo persistente. Muestra fértil. Punto de Referencia 1 de SPF4.;MAS3565;SI; 388.0; 499.0; 3.0; 41.0;actinidaceae;saurauia;;-1; 2.0; 4.0
 41.0; 1900.0;BRIZAL; 40.0;NN;;Arbusto de 1 m de altura. Tallos y pecíolos con tricomas, hojas trifoliadas con puntos traslúcidos, inflorescencias axilares tipo espiga de color morado, pedúnculo y brácteas florales con abundantes tricomas. Muestra fértil.;MAS3568;SI; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 42.0; 1900.0;BRIZAL; 41.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 43.0; 1900.0;BRIZAL; 42.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 44.0; 1900.0;BRIZAL; 43.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 45.0; 1900.0;BRIZAL; 44.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 46.0; 1900.0;BRIZAL; 45.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 47.0; 1900.0;BRIZAL; 46.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 48.0; 1900.0;BRIZAL; 47.0;NN;;Arbusto de 1,05 m de altura. Tallo y hojas glaucas por el envés. Muestra infértil.;MAS3569;SI; 388.0; 499.0; 3.0; 41.0;asteraceae;;;-1; 0.0;
 49.0; 1900.0;BRIZAL; 48.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 50.0; 1900.0;BRIZAL; 49.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 51.0; 1900.0;BRIZAL; 50.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 52.0; 1900.0;BRIZAL; 51.0;NN;;Igual a B40. MAS3568.;;NO; 388.0; 499.0; 3.0; 41.0;fabaceae;otholobium;;-1; 0.0;
 55.0; 7096.0;BRIZAL; 1.0;;;Sin latex con color a mango imparapinada, compuestas;600;SI; 1462.0; 373.0; 24.0; 94.0;;;;-1; 0.0;
 446.0; 1846.0;BRIZAL; 23.0;;;;2276;SI; 378.0; 319.0; 49.0; 65.0;arecaceae;;;-1; 0.0;
 447.0; 1846.0;BRIZAL; 24.0;;;;2278;SI; 378.0; 319.0; 49.0; 65.0;rubiaceae;;;-1; 0.0;
 448.0; 1846.0;BRIZAL; 25.0;;;;2279;SI; 378.0; 319.0; 49.0; 65.0;piperaceae;piper;;-1; 0.0;
 449.0; 1846.0;BRIZAL; 26.0;;;Guasca;2275;SI; 378.0; 319.0; 49.0; 65.0;lecythidaceae;;;-1; 0.0;
 450.0; 1846.0;BRIZAL; 27.0;;;Exudado crema.;2277;SI; 378.0; 319.0; 49.0; 65.0;moraceae;;;-1; 0.0;
 458.0; 1847.0;LATIZAL; 35.0;;;;2246;SI; 378.0; 319.0; 49.0; 65.0;bignoniaceae;;;-1; 2.0; 340.0
 476.0; 1847.0;BRIZAL; 53.0;;;;2256;SI; 378.0; 319.0; 49.0; 65.0;ietermida;;;-1; 0.0;
 477.0; 1847.0;BRIZAL; 54.0;;;;2252;SI; 378.0; 319.0; 49.0; 65.0;ietermida;;;-1; 0.0;
 478.0; 1847.0;BRIZAL; 55.0;;;Exudado hialino;2251;SI; 378.0; 319.0; 49.0; 65.0;myristicaceae;;;-1; 0.0;
 479.0; 1847.0;BRIZAL; 56.0;;;;2254;SI; 378.0; 319.0; 49.0; 65.0;lauraceae;;;-1; 0.0;
 480.0; 1847.0;BRIZAL; 57.0;;;;2253;SI; 378.0; 319.0; 49.0; 65.0;fabaceae;;;-1; 0.0;
 481.0; 1847.0;BRIZAL; 58.0;;;;2255;SI; 378.0; 319.0; 49.0; 65.0;ietermida;;;-1; 0.0;
 482.0; 1847.0;BRIZAL; 59.0;;;;2258;SI; 378.0; 319.0; 49.0; 65.0;urticaceae;;;-1; 0.0;
 483.0; 1847.0;BRIZAL; 60.0;;;;2257;SI; 378.0; 319.0; 49.0; 65.0;ietermida;;;-1; 0.0;
 484.0; 1847.0;BRIZAL; 61.0;;;;2265;SI; 378.0; 319.0; 49.0; 65.0;fabaceae;;;-1; 0.0;
 485.0; 1847.0;BRIZAL; 62.0;cabo de hacha;;;2263;SI; 378.0; 319.0; 49.0; 65.0;rubiaceae;;;-1; 0.0;
 486.0; 1847.0;BRIZAL; 63.0;;;Exudado hialino;2264;SI; 378.0; 319.0; 49.0; 65.0;myristicaceae;;;-1; 0.0;
 487.0; 1847.0;BRIZAL; 64.0;guapichona;;Fruto comestible;2262;SI; 378.0; 319.0; 49.0; 65.0;burseraceae;;;-1; 0.0;
 488.0; 1847.0;BRIZAL; 65.0;;;;2260;SI; 378.0; 319.0; 49.0; 65.0;rubiaceae;;;-1; 0.0;
 489.0; 1847.0;BRIZAL; 66.0;;;;2261;SI; 378.0; 319.0; 49.0; 65.0;fabaceae;;;-1; 0.0;
 490.0; 1847.0;BRIZAL; 67.0;;;Exudado crema;2259;SI; 378.0; 319.0; 49.0; 65.0;moraceae;;;-1; 0.0;
 491.0; 1847.0;BRIZAL; 68.0;;;igual a No. Ind. ID 62;2263;NO; 378.0; 319.0; 49.0; 65.0;myristicaceae;;;-1; 0.0;
 492.0; 1847.0;BRIZAL; 69.0;;;;2267;SI; 378.0; 319.0; 49.0; 65.0;ietermida;;;-1; 0.0;
 493.0; 1847.0;BRIZAL; 70.0;;;Exudado hialino, aromática;2268;SI; 378.0; 319.0; 49.0; 65.0;myristicaceae;;;-1; 0.0;
 494.0; 1847.0;BRIZAL; 71.0;;;Exudado hialino;2266;SI; 378.0; 319.0; 49.0; 65.0;myristicaceae;;;-1; 0.0;
 515.0; 1848.0;BRIZAL; 92.0;;;;2329;SI; 378.0; 319.0; 49.0; 65.0;fabaceae;macrolobium;;-1; 0.0;
 533.0; 1849.0;BRIZAL; 110.0;;;Látex;2316;SI; 378.0; 319.0; 49.0; 65.0;apocyceae;;;-1; 0.0;
 534.0; 1849.0;BRIZAL; 111.0;;;;2317;SI; 378.0; 319.0; 49.0; 65.0;rubiaceae;;;-1; 0.0;
 535.0; 1849.0;BRIZAL; 112.0;;;;2314;SI; 378.0; 319.0; 49.0; 65.0;fabaceae;inga;;-1; 0.0;
 536.0; 1849.0;BRIZAL; 113.0;;;;2315;SI; 378.0; 319.0; 49.0; 65.0;fabaceae;macrolobium;;-1; 0.0;
 537.0; 1849.0;BRIZAL; 114.0;;;igual a No. Ind. ID 113;2315;NO; 378.0; 319.0; 49.0; 65.0;fabaceae;macrolobium;;-1; 0.0;
 538.0; 1849.0;BRIZAL; 115.0;;;;2311;SI; 378.0; 319.0; 49.0; 65.0;myristicaceae;;;-1; 0.0;
 539.0; 1849.0;BRIZAL; 116.0;;;;2335;SI; 378.0; 319.0; 49.0; 65.0;myrtaceae;;;-1; 0.0;
 540.0; 1849.0;BRIZAL; 117.0;;;;2313;SI; 378.0; 319.0; 49.0; 65.0;chrysobalaceae;;;-1; 0.0;
 559.0; 1850.0;BRIZAL; 136.0;;;;2300;SI; 378.0; 319.0; 49.0; 65.0;ietermida;;;-1; 0.0;
 560.0; 1850.0;BRIZAL; 137.0;;;Exudado hialino.;2296;SI; 378.0; 319.0; 49.0; 65.0;myristicaceae;;;-1; 0.0;
 561.0; 1850.0;BRIZAL; 138.0;;;Exudado hialino, aromático;2295;SI; 378.0; 319.0; 49.0; 65.0;lauraceae;;;-1; 0.0;
 562.0; 1850.0;BRIZAL; 139.0;;;;2299;SI; 378.0; 319.0; 49.0; 65.0;ietermida;;;-1; 0.0;
 563.0; 2326.0;BRIZAL; 1.0;NN;;Hierba de 0,40 m de altura. Muestra infértil.;MAS3572;SI; 477.0; 5.0; 3.0; 85.0;ietermida;;;-1; 0.0;
 571.0; 2329.0;BRIZAL; 9.0;Café;;Arbusto de 1,08 m de altura. Frutos axilares tipo drupa color vinotinto. Muestra fértil.;MAS3579;SI; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 0.0;
 572.0; 2329.0;BRIZAL; 10.0;Café;;Igual a B9. MAS3579.;;NO; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 0.0;
 573.0; 2329.0;BRIZAL; 11.0;Café;;Igual a B9. MAS3579.;;NO; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 0.0;
 574.0; 2329.0;BRIZAL; 12.0;Café;;Igual a B9. MAS3579.;;NO; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 0.0;
 575.0; 2329.0;BRIZAL; 13.0;Café;;Igual a B9. MAS3579.;;NO; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 0.0;
 577.0; 2330.0;BRIZAL; 15.0;Café;;Igual a B9. MAS3579.;;NO; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 0.0;
 578.0; 2330.0;BRIZAL; 16.0;Naranja;;Subfrútice de 0,57 m de altura. Tallo con olor aromático y con aguijones axilares, hojas con punteaduras translúcidas. Muestra infértil.;MAS3580;SI; 477.0; 5.0; 3.0; 85.0;rutaceae;citrus;;-1; 0.0;
 579.0; 2330.0;BRIZAL; 17.0;Café;;Igual a B9. MAS3579.;;NO; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 0.0;
 580.0; 2330.0;LATIZAL; 18.0;Café;;Igual a B9. MAS3579.;;NO; 477.0; 5.0; 3.0; 85.0;rubiaceae;coffea;;-1; 2.0; 423.0
 583.0; 2330.0;LATIZAL; 21.0;NN;;Arbolito de 4,7 m de altura. Tallos, pecíolos y envés de las hojas farinosos, haz de las hojas con abundantes tricomas, frutos tipo baya. Muestra fértil.;MAS3582;SI; 477.0; 5.0; 3.0; 85.0;solaceae;solanum;;-1; 2.0; 428.0
