ID_INDIVIDUOS_PAPE;PAPE_ID_PARCELA;DISTANCIA;BASE;FUSTE;TOTAL;XM;YM;TIPO_FUSTE;DANOS;DAP1;DAP2;POM;FORMA_FUSTE;CUADRANTE;SUB_CUADRANTE;ID_DIVIPOLA;ID_BRIGADA;ID_VIGENCIA;NOMBRE_COMUN
 5739.0; 5.0;;; 10.0; 14.0; 4.0; 5.75;ARBOL;AUSENCIA DE DAÑO; 20.2999992;; 1.60000002;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;
 5740.0; 5.0;;; 8.0; 10.5; 6.9000001; 5.6500001;ARBOL;AUSENCIA DE DAÑO; 17.5;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Cancobo
 5741.0; 5.0;;; 2.0; 5.5; 7.0999999; 6.1500001;ARBOL;AUSENCIA DE DAÑO; 10.0;; 1.39999998;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;
 5742.0; 5.0;;; 4.5; 9.5; 8.65999985; 3.79999995;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Sande
 5743.0; 5.0;;; 6.5; 8.0; 6.5; 8.0;ARBOL;AUSENCIA DE DAÑO; 10.0;; 1.5;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Mortiño rojo
 5744.0; 5.0;;; 9.0; 10.0; 9.75; 2.0999999;ARBOL;AUSENCIA DE DAÑO; 23.7000008;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Garrapato
 5745.0; 5.0;;; 9.0; 13.5; 7.80000019; 0.75;ARBOL;AUSENCIA DE DAÑO; 14.8999996;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Fresno
 5746.0; 5.0;;; 2.29999995; 7.0; 7.67000008; 0.5;ARBOL;QUEBRADO; 11.6999998;; 1.46000004;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Sande
 5747.0; 5.0;;; 10.0; 14.0; 4.69999981; 3.0;ARBOL;DAÑO BIOLOGICO; 14.1999998;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Laurel
 5748.0; 5.0;;; 7.0; 11.0; 2.47000003; 9.84000015;ARBOL;AUSENCIA DE DAÑO; 13.3999996;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Guacamayo
 5749.0; 5.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 282.0; 1.0; 44.0;
 5750.0; 5.0;;; 6.0; 11.0; 4.32999992; 8.44999981;ARBOL;AUSENCIA DE DAÑO; 11.3999996;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;PUNTA DE LANCE
 5751.0; 5.0;;;; 7.0; 8.82999992; 7.78000021;ARBOL;QUEBRADO; 17.3999996;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;
 5752.0; 5.0;;;; 7.0; 5.55000019; 5.0;PALMA;AUSENCIA DE DAÑO; 12.8999996;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Palma Macana
 5753.0; 5.0;;; 7.0; 9.0; 2.20000005; 6.55999994;ARBOL;AUSENCIA DE DAÑO; 13.0;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;
 5754.0; 5.0;;; 6.5; 12.0; 1.63; 5.4000001;ARBOL;AUSENCIA DE DAÑO; 15.3000002;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Garrapato
 5755.0; 5.0;;; 7.5; 9.0; 2.70000005; 5.0;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Laurel
 5756.0; 5.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 282.0; 1.0; 44.0;
 5757.0; 5.0;;; 7.0; 13.0; 1.79999995; 4.9000001;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;
 5758.0; 5.0;;; 10.0; 12.0; 2.16000009; 4.5;ARBOL;AUSENCIA DE DAÑO; 29.1000004;; 1.5;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Fresno
 5759.0; 5.0;;; 4.5; 9.5; 3.29999995; 4.25;ARBOL;AUSENCIA DE DAÑO; 17.0;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Fresno
 5760.0; 5.0;;; 9.0; 11.5; 5.5; 3.24000001;ARBOL;AUSENCIA DE DAÑO; 16.7999992;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Laurel
 5761.0; 5.0;;; 8.0; 10.3000002; 6.6500001; 1.72000003;ARBOL;AUSENCIA DE DAÑO; 11.0;; 1.29999995;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;
 5762.0; 5.0;;; 5.0; 10.0; 8.60000038; 1.70000005;ARBOL;AUSENCIA DE DAÑO; 22.5;; 1.39999998;CILINDRICO; 4;A10; 282.0; 1.0; 44.0;Sota
 5668.0; 5.0;;; 3.5; 7.0; 9.80000019; 4.0;ARBOL;AUSENCIA DE DAÑO; 13.8999996;; 1.29999995;CILINDRICO; 3;J9; 282.0; 1.0; 44.0;
 5669.0; 5.0;;; 10.0; 13.0; 5.0; 9.69999981;ARBOL;AUSENCIA DE DAÑO; 13.5;; 1.29999995;CILINDRICO; 3;J9; 282.0; 1.0; 44.0;PALMA MACANA
 5670.0; 5.0;;; 6.0; 8.0; 6.5; 8.0;ARBOL;AUSENCIA DE DAÑO; 10.6999998;; 1.29999995;CILINDRICO; 3;J9; 282.0; 1.0; 44.0;PALMA MACANA
 5671.0; 5.0;;; 5.5; 7.0; 1.14999998; 8.80000019;ARBOL;AUSENCIA DE DAÑO; 10.1999998;; 1.29999995;CILINDRICO; 3;J10; 282.0; 1.0; 44.0;
 5672.0; 5.0;;; 2.5; 7.0; 1.29999995; 9.0;ARBOL;AUSENCIA DE DAÑO; 11.8999996;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;--
 5673.0; 5.0;;; 6.30000019; 8.5; 5.5; 9.5;ARBOL;AUSENCIA DE DAÑO; 14.6999998;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;SOTA
 5674.0; 5.0;;; 6.9000001; 9.80000019; 7.82000017; 5.94999981;ARBOL;AUSENCIA DE DAÑO; 12.5;; 1.35000002;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;LAUREL
 5675.0; 5.0;;; 7.19999981; 9.0; 8.60000038; 3.5;ARBOL;AUSENCIA DE DAÑO; 14.6999998;; 1.36000001;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;CIRPO
 5676.0; 5.0;;; 10.0; 21.0; 6.5; 2.5;ARBOL;AUSENCIA DE DAÑO; 25.3999996;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;
 5677.0; 5.0;;; 5.5; 9.30000019; 1.20000005; 1.20000005;ARBOL;AUSENCIA DE DAÑO; 12.6000004;; 1.34000003;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;RAPA BARBO
 5678.0; 5.0;;; 8.0; 10.5; 0.89999998; 0.64999998;ARBOL;AUSENCIA DE DAÑO; 23.5;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;SOTA
 5679.0; 5.0;;; 6.0; 20.0; 7.5999999; 1.0;LIANA;AUSENCIA DE DAÑO; 13.8000002;; 2.5;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;CHAGUALO
 5680.0; 5.0;;; 10.0; 20.0; 7.5; 1.0;ARBOL;AUSENCIA DE DAÑO; 11.8000002;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;CAIMO CASTAÑO
 5681.0; 5.0;;;;; 6.0; 9.60000038;ARBOL;AUSENCIA DE DAÑO; 20.5;; 1.39999998;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;
 5682.0; 5.0;;;; 9.0; 4.82000017; 7.5999999;LIANA;AUSENCIA DE DAÑO; 12.0;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;
 5683.0; 5.0;;;; 7.0; 0.30000001; 6.5;PALMA;AUSENCIA DE DAÑO; 14.3999996;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;
 5684.0; 5.0;;;; 9.0; 3.0; 0.15000001;PALMA;AUSENCIA DE DAÑO; 14.1000004;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;PALMA MACANA
 5685.0; 5.0;;; 9.0; 11.0; 9.05000019; 5.69999981;ARBOL;AUSENCIA DE DAÑO; 14.5;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;AVINGE
 5686.0; 5.0;;; 8.5; 11.1000004; 7.5; 3.45000005;ARBOL;AUSENCIA DE DAÑO; 13.8000002;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;
 5687.0; 5.0;;; 7.0; 11.0; 3.5; 3.1500001;ARBOL;AUSENCIA DE DAÑO; 14.3999996;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;CIRPO
 5688.0; 5.0;;; 6.0; 7.0999999; 3.5; 2.17000008;ARBOL;AUSENCIA DE DAÑO; 11.5;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;SANDE
 5689.0; 5.0;;;; 9.39999962; 7.5; 0.2;PALMA;AUSENCIA DE DAÑO; 10.0;; 1.47000003;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;macana castilla
 5690.0; 5.0;;; 7.5; 9.19999981; 7.19999981; 6.30000019;ARBOL;AUSENCIA DE DAÑO; 15.5;; 1.29999995;CILINDRICO; 3;I10; 282.0; 1.0; 44.0;
 5691.0; 5.0;;; 5.5; 8.30000019; 4.19999981; 6.30000019;ARBOL;DAÑO MECANICO; 15.1000004;; 1.29999995;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;hoja ancha.
 5692.0; 5.0;;;; 9.5; 2.95000005; 6.44999981;PALMA;AUSENCIA DE DAÑO; 11.5;; 1.36000001;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;palma macana.
 5693.0; 5.0;;; 10.0; 17.2000008; 2.4000001; 3.45000005;ARBOL;AUSENCIA DE DAÑO; 19.3999996;; 1.29999995;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;
 5694.0; 5.0;;; 6.0; 9.39999962; 3.0; 5.5;ARBOL;AUSENCIA DE DAÑO; 10.8999996;; 1.29999995;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;HOJA ANCHA
 5695.0; 5.0;;; 9.0; 11.3000002; 7.69999981; 3.0;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.60000002;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;sande
 5696.0; 5.0;;; 12.0; 16.2000008; 2.5; 8.85000038;ARBOL;AUSENCIA DE DAÑO; 20.1000004;; 1.29999995;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;
 5697.0; 5.0;;; 8.0; 12.5; 1.29999995; 8.89999962;ARBOL;AUSENCIA DE DAÑO; 14.1000004;; 1.39999998;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;
 5698.0; 5.0;;; 8.5; 12.0; 1.39999998; 3.5999999;ARBOL;AUSENCIA DE DAÑO; 35.7999992;; 1.29999995;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;rapa barbo
 5699.0; 5.0;;; 5.0; 9.30000019; 1.5; 8.30000019;ARBOL;AUSENCIA DE DAÑO; 13.1999998;; 1.29999995;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;rapa barbo
 5700.0; 5.0;;;; 11.0; 6.9000001; 1.5;PALMA;AUSENCIA DE DAÑO; 11.5;; 1.35000002;CILINDRICO; 3;H10; 282.0; 1.0; 44.0;macana castilla
 5701.0; 5.0;;; 15.0; 16.5; 3.29999995; 9.80000019;ARBOL;AUSENCIA DE DAÑO; 14.8000002;; 1.29999995;CILINDRICO; 3;G10; 282.0; 1.0; 44.0;
 5702.0; 5.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;G10; 282.0; 1.0; 44.0;
 5703.0; 5.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 282.0; 1.0; 44.0;
 5704.0; 5.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 282.0; 1.0; 44.0;
 5705.0; 5.0;;; 5.0; 7.0; 4.5; 1.20000005;ARBOL;DAÑO BIOLOGICO; 27.0;; 1.29999995;CILINDRICO; 3;G10; 282.0; 1.0; 44.0;
 5706.0; 5.0;;; 7.0; 7.0; 7.0999999; 8.5;ARBOL;QUEBRADO; 25.1000004;; 1.33000004;CILINDRICO; 3;F10; 282.0; 1.0; 44.0;
 5707.0; 5.0;;; 8.0; 12.0; 0.89999998; 3.70000005;ARBOL;AUSENCIA DE DAÑO; 24.2000008;; 1.29999995;CILINDRICO; 3;F10; 282.0; 1.0; 44.0;
 5708.0; 5.0;;;; 9.0; 0.69999999; 3.5;PALMA;AUSENCIA DE DAÑO; 14.1999998;; 1.39999998;CILINDRICO; 4;E10; 282.0; 1.0; 44.0;
 5709.0; 5.0;;; 1.39999998; 9.5; 5.0; 8.69999981;ARBOL;DAÑO MECANICO; 21.3999996;;;CILINDRICO; 4;E10; 282.0; 1.0; 44.0;
 5710.0; 5.0;;; 7.0; 10.5; 6.30000019; 7.5;ARBOL;AUSENCIA DE DAÑO; 11.1999998;; 10.5;CILINDRICO; 4;E10; 282.0; 1.0; 44.0;
 5711.0; 5.0;;; 5.0; 10.0; 5.0; 7.0999999;ARBOL;AUSENCIA DE DAÑO; 17.5;; 1.29999995;CILINDRICO; 4;E10; 282.0; 1.0; 44.0;
 5712.0; 5.0;;; 5.5; 7.0; 8.5; 3.4000001;ARBOL;AUSENCIA DE DAÑO; 15.8000002;; 1.35000002;CILINDRICO; 4;E10; 282.0; 1.0; 44.0;
 5713.0; 5.0;;;; 7.0; 7.17999983; 1.10000002;PALMA;AUSENCIA DE DAÑO; 9.80000019;; 1.29999995;CILINDRICO; 4;E10; 282.0; 1.0; 44.0;
 5714.0; 5.0;;; 9.0; 17.0; 10.0; 2.9000001;ARBOL;AUSENCIA DE DAÑO; 18.0;; 1.29999995;CILINDRICO; 4;E10; 282.0; 1.0; 44.0;
 5715.0; 5.0;;; 10.0; 13.5; 0.25; 9.19999981;ARBOL;AUSENCIA DE DAÑO; 23.2000008;; 1.42999995;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;
 5716.0; 5.0;;;; 13.5; 3.4000001; 9.80000019;PALMA;AUSENCIA DE DAÑO; 10.5;; 1.29999995;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;Macana
 5717.0; 5.0;;; 5.5; 8.0; 3.29999995; 9.80000019;ARBOL;DAÑO MECANICO; 19.7000008;; 1.39999998;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;
 5718.0; 5.0;;; 6.0; 15.0; 3.4000001; 8.64999962;ARBOL;AUSENCIA DE DAÑO; 16.0;; 1.33000004;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;punta de lance
 5719.0; 5.0;;; 8.0; 10.0; 6.9000001; 9.89999962;ARBOL;AUSENCIA DE DAÑO; 17.7000008;; 1.39999998;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;
 5720.0; 5.0;;; 10.0; 14.0; 9.5; 4.9000001;ARBOL;AUSENCIA DE DAÑO; 27.0;; 1.29999995;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;rapa barbo
 5721.0; 5.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 282.0; 1.0; 44.0;
 5722.0; 5.0;;; 5.0; 9.0; 3.0999999; 1.75999999;ARBOL;AUSENCIA DE DAÑO; 16.8999996;; 1.5;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;fresno
 5723.0; 5.0;;; 5.0; 13.0; 3.0; 1.42999995;ARBOL;AUSENCIA DE DAÑO; 15.6000004;; 1.29999995;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;LAUREL
 5724.0; 5.0;;; 6.0; 8.0; 6.69000006; 0.30000001;ARBOL;AUSENCIA DE DAÑO; 11.8000002;; 1.29999995;CILINDRICO; 4;D10; 282.0; 1.0; 44.0;garrapato
 5725.0; 5.0;;; 5.5; 8.0; 6.0; 10.0;ARBOL;AUSENCIA DE DAÑO; 10.6000004;; 1.29999995;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;
 5726.0; 5.0;;; 4.0; 6.0; 6.0; 10.0;ARBOL;AUSENCIA DE DAÑO; 10.3000002;; 1.29999995;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;
 5727.0; 5.0;;; 7.5; 10.0; 0.94999999; 9.5;ARBOL;AUSENCIA DE DAÑO; 17.5;; 1.29999995;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;
 5728.0; 5.0;;; 14.0; 16.0; 7.69999981; 7.30000019;ARBOL;AUSENCIA DE DAÑO; 29.5;; 1.29999995;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;Sande
 5729.0; 5.0;;;; 7.0; 3.29999995; 5.0999999;HELECHO;AUSENCIA DE DAÑO; 15.3999996;; 1.29999995;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;helecho
 5730.0; 5.0;;; 13.0; 16.0; 0.30000001; 4.0999999;ARBOL;AUSENCIA DE DAÑO; 16.3999996;; 1.29999995;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;hoji ancho
 5731.0; 5.0;;; 8.0; 13.0; 0.25; 2.29999995;ARBOL;AUSENCIA DE DAÑO; 15.5;; 1.29999995;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;laurel pelusa
 5732.0; 5.0;;; 2.5; 9.5; 3.20000005; 1.64999998;ARBOL;AUSENCIA DE DAÑO; 10.0;; 1.39999998;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;
 5733.0; 5.0;;; 9.0; 15.0; 2.9000001; 0.75;ARBOL;AUSENCIA DE DAÑO; 18.0;; 1.39999998;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;Garrapato
 5734.0; 5.0;;; 7.0; 12.0; 3.25; 0.44999999;ARBOL;AUSENCIA DE DAÑO; 28.7000008;; 1.5;CILINDRICO; 4;C10; 282.0; 1.0; 44.0;Caimo Castaño
 5735.0; 5.0;;; 3.0; 7.5; 8.39999962; 8.94999981;ARBOL;AUSENCIA DE DAÑO; 13.1000004;; 1.29999995;CILINDRICO; 1;B1; 282.0; 1.0; 44.0;
 5736.0; 5.0;;; 5.0; 11.5; 8.10000038; 9.60000038;ARBOL;AUSENCIA DE DAÑO; 17.5;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;
 5737.0; 5.0;;;; 12.0; 1.63999999; 6.8499999;ARBOL;AUSENCIA DE DAÑO; 11.3999996;; 1.29999995;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;Pälma Macana
 5738.0; 5.0;;; 8.5; 9.5; 2.0; 7.23000002;ARBOL;AUSENCIA DE DAÑO; 14.0;; 1.39999998;CILINDRICO; 4;B10; 282.0; 1.0; 44.0;
 5595.0; 5.0;;; 6.0; 10.0; 5.19999981; 8.5;ARBOL;AUSENCIA DE DAÑO; 11.6000004;; 1.29999995;CILINDRICO; 4;A9; 282.0; 1.0; 44.0;sota
 5596.0; 5.0;;; 7.0; 13.0; 10.0; 7.0;ARBOL;AUSENCIA DE DAÑO; 14.5;; 1.29999995;CILINDRICO; 4;A9; 282.0; 1.0; 44.0;laurel
 5597.0; 5.0;;; 8.0; 13.0; 7.5; 5.30000019;ARBOL;AUSENCIA DE DAÑO; 13.1000004;; 1.29999995;CILINDRICO; 4;A9; 282.0; 1.0; 44.0;
 5598.0; 5.0;;; 6.0; 11.0; 7.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 12.6000004;; 1.29999995;CILINDRICO; 4;A9; 282.0; 1.0; 44.0;
 5599.0; 5.0;;; 6.0; 9.0; 8.80000019; 9.39999962;ARBOL;AUSENCIA DE DAÑO; 10.6999998;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;Guacimo
 5600.0; 5.0;;; 10.0; 15.0; 6.0; 2.0;ARBOL;AUSENCIA DE DAÑO; 16.2000008;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5601.0; 5.0;;; 7.0; 11.3000002; 3.0; 1.5;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5602.0; 5.0;;; 12.0; 7.0; 1.0; 0.30000001;ARBOL;AUSENCIA DE DAÑO; 16.8999996;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;punta de lance
 5603.0; 5.0;;; 6.0; 9.0; 5.0; 2.5;PALMA;AUSENCIA DE DAÑO; 13.1999998;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;Palma macana
 5604.0; 5.0;;; 2.5; 9.0; 6.0; 3.0;ARBOL;AUSENCIA DE DAÑO; 12.8999996;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5605.0; 5.0;;;; 5.0; 7.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 10.6000004;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5606.0; 5.0;;; 4.0; 7.0; 7.0; 6.0;ARBOL;AUSENCIA DE DAÑO; 11.6000004;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;Avinge
 5607.0; 5.0;;; 7.0; 14.0; 6.5; 4.0;ARBOL;AUSENCIA DE DAÑO; 26.7999992;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5608.0; 5.0;;; 8.0; 11.0; 2.5; 5.5;ARBOL;AUSENCIA DE DAÑO; 11.0;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;macana castilla
 5609.0; 5.0;;; 10.0; 14.0; 1.5; 9.80000019;ARBOL;AUSENCIA DE DAÑO; 16.6000004;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5610.0; 5.0;;; 5.0; 8.0; 6.0; 8.5;ARBOL;AUSENCIA DE DAÑO; 11.0;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;cancobo
 5611.0; 5.0;;; 2.79999995; 7.0; 4.69999981; 0.2;ARBOL;AUSENCIA DE DAÑO; 11.8999996;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5612.0; 5.0;;;;;;;UNFIL;UNFIL;;;;UNFIL;-1;-1; 282.0; 1.0; 44.0;
 5613.0; 5.0;;;; 0.64999998; 5.0; 2.5;ARBOL;DAÑO BIOLOGICO; 23.7999992;; 1.29999995;CILINDRICO; 4;B9; 282.0; 1.0; 44.0;
 5614.0; 5.0;;; 11.0; 16.0; 2.0; 7.0;ARBOL;AUSENCIA DE DAÑO; 22.2000008;; 1.29999995;CILINDRICO; 4;A9; 282.0; 1.0; 44.0;
 5615.0; 5.0;;; 5.0; 8.0; 4.5; 0.5;ARBOL;AUSENCIA DE DAÑO; 14.8000002;; 1.29999995;CILINDRICO; 4;D9; 282.0; 1.0; 44.0;
 5616.0; 5.0;;; 6.0; 10.0; 4.5; 0.5;ARBOL;AUSENCIA DE DAÑO; 20.2000008;; 1.29999995;CILINDRICO; 4;D9; 282.0; 1.0; 44.0;
 5617.0; 5.0;;; 5.0; 8.0; 3.5; 0.69999999;ARBOL;AUSENCIA DE DAÑO; 12.1000004;; 1.29999995;CILINDRICO; 4;D9; 282.0; 1.0; 44.0;
 5618.0; 5.0;;; 9.0; 13.0; 0.80000001; 6.5;ARBOL;AUSENCIA DE DAÑO; 26.3999996;; 1.29999995;CILINDRICO; 4;D9; 282.0; 1.0; 44.0;Garrapato
 5619.0; 5.0;;; 7.0; 10.0; 4.0; 6.0;PALMA;AUSENCIA DE DAÑO; 10.3999996;; 1.29999995;CILINDRICO; 4;D9; 282.0; 1.0; 44.0;macana castilla
 5620.0; 5.0;;; 10.0; 16.0; 7.0; 9.80000019;ARBOL;UNFIL; 31.8999996;; 1.29999995;CILINDRICO; 4;D9; 282.0; 1.0; 44.0;
 5621.0; 5.0;;; 5.0; 7.0; 10.0; 7.5;ARBOL;AUSENCIA DE DAÑO; 11.5;; 1.29999995;CILINDRICO; 4;D9; 282.0; 1.0; 44.0;
 5622.0; 5.0;;; 1.5; 0.2; 1.5; 0.2;ARBOL;AUSENCIA DE DAÑO; 13.1000004;; 1.29999995;CILINDRICO; 4;E9; 282.0; 1.0; 44.0;cancabo blanco
 5623.0; 5.0;;; 7.0; 11.0; 4.0; 0.5;ARBOL;AUSENCIA DE DAÑO; 13.3000002;; 1.29999995;CILINDRICO; 4;E9; 282.0; 1.0; 44.0;niguito #2
 5624.0; 5.0;;; 7.0; 14.0; 4.5; 2.0;ARBOL;AUSENCIA DE DAÑO; 21.2999992;; 1.29999995;CILINDRICO; 4;E9; 282.0; 1.0; 44.0;PUNTA DE LANZA
 5625.0; 5.0;;; 12.0; 14.0; 2.5; 2.4000001;ARBOL;AUSENCIA DE DAÑO; 10.6999998;; 1.29999995;CILINDRICO; 4;E9; 282.0; 1.0; 44.0;
 5626.0; 5.0;;; 7.0; 11.0; 1.79999995; 2.29999995;ARBOL;AUSENCIA DE DAÑO; 10.5;; 1.29999995;CILINDRICO; 4;E9; 282.0; 1.0; 44.0;
 5627.0; 5.0;;; 7.0; 13.0; 3.0; 5.0;ARBOL;AUSENCIA DE DAÑO; 13.1999998;; 1.29999995;CILINDRICO; 4;E9; 282.0; 1.0; 44.0;
 5628.0; 5.0;;; 4.0; 6.0; 4.0; 6.0;ARBOL;DAÑO BIOLOGICO; 11.5;; 1.29999995;CILINDRICO; 4;E9; 282.0; 1.0; 44.0;
 5629.0; 5.0;;; 1.39999998; 8.0; 1.20000005; 10.0;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.29999995;RAICES TABLARES, CONTRAFUERTES BAMBAS, RAICES FULCREAS; 3;F9; 282.0; 1.0; 44.0;
 5630.0; 5.0;;; 4.0; 10.0; 1.5; 2.5;ARBOL;AUSENCIA DE DAÑO; 17.5;; 1.29999995;CILINDRICO; 3;F9; 282.0; 1.0; 44.0;
 5631.0; 5.0;;; 8.0; 12.0; 6.0; 3.5;ARBOL;AUSENCIA DE DAÑO; 14.1999998;; 1.29999995;CILINDRICO; 3;F9; 282.0; 1.0; 44.0;sota
 5632.0; 5.0;;; 6.5; 11.5; 10.0; 3.20000005;ARBOL;AUSENCIA DE DAÑO; 10.8999996;; 1.29999995;CILINDRICO; 3;F9; 282.0; 1.0; 44.0;
 5633.0; 5.0;;; 13.0; 17.0; 1.5; 6.0;ARBOL;AUSENCIA DE DAÑO; 28.7999992;; 1.29999995;CILINDRICO; 3;G9; 282.0; 1.0; 44.0;
 5634.0; 5.0;;; 11.0; 15.0; 1.5; 6.0;ARBOL;AUSENCIA DE DAÑO; 15.8000002;; 1.29999995;CILINDRICO; 3;G9; 282.0; 1.0; 44.0;Garrapato
 5635.0; 5.0;;; 3.5; 8.0; 5.0; 8.0;ARBOL;AUSENCIA DE DAÑO; 19.0;; 1.29999995;CILINDRICO; 3;G9; 282.0; 1.0; 44.0;sota
 5636.0; 5.0;;; 8.0; 10.0; 5.0; 0.0;ARBOL;AUSENCIA DE DAÑO; 11.3000002;; 1.29999995;CILINDRICO; 3;H9; 282.0; 1.0; 44.0;cancobo
